day,hour_bin,lga,sky,scaled_ambulance,scaled_police
Tuesday,Evening,DAREBIN,Not clear,0.017620655751720598,0.0117471038344804
Tuesday,Evening,EAST GIPPSLAND,Clear,0.0029752490061129414,0.0029752490061129414
Tuesday,Evening,EAST GIPPSLAND,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,FRANKSTON,Clear,0.008925747018338825,0.008429872183986666
Tuesday,Evening,FRANKSTON,Not clear,0.017620655751720598,0.0117471038344804
Tuesday,Evening,GEELONG,Clear,0.017355619202325492,0.015372119864916864
Tuesday,Evening,GEELONG,Not clear,0.017620655751720598,0.0117471038344804
Tuesday,Evening,GLEN EIRA,Clear,0.009421621852690982,0.008429872183986666
Tuesday,Evening,GLEN EIRA,Not clear,0.0058735519172402,0.0
Tuesday,Evening,GLENELG,Clear,0.0009917496687043138,0.0004958748343521569
Tuesday,Evening,GOLDEN PLAINS,Clear,0.004462873509169412,0.003966998674817255
Tuesday,Evening,GOLDEN PLAINS,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,HEPBURN,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,HOBSONS BAY,Clear,0.007438122515282354,0.006942247680930196
Tuesday,Evening,HOBSONS BAY,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,HORSHAM,Clear,0.0019834993374086276,0.0014876245030564707
Tuesday,Evening,HUME,Clear,0.02231436754584706,0.019834993374086275
Tuesday,Evening,HUME,Not clear,0.0528619672551618,0.0411148634206814
Tuesday,Evening,INDIGO,Clear,0.0009917496687043138,0.0009917496687043138
Tuesday,Evening,KINGSTON,Clear,0.010909246355747452,0.009917496687043137
Tuesday,Evening,KNOX,Clear,0.011900996024451766,0.010413371521395294
Tuesday,Evening,KNOX,Not clear,0.0234942076689608,0.017620655751720598
Tuesday,Evening,LATROBE,Clear,0.003966998674817255,0.003471123840465098
Tuesday,Evening,LATROBE,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,LODDON,Clear,0.0014876245030564707,0.0014876245030564707
Tuesday,Evening,MACEDON RANGES,Clear,0.0024793741717607843,0.0019834993374086276
Tuesday,Evening,MACEDON RANGES,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,MANNINGHAM,Clear,0.005454623177873726,0.004958748343521569
Tuesday,Evening,MANNINGHAM,Not clear,0.0411148634206814,0.0234942076689608
Tuesday,Evening,MARIBYRNONG,Clear,0.006942247680930196,0.005950498012225883
Tuesday,Evening,MARIBYRNONG,Not clear,0.017620655751720598,0.017620655751720598
Tuesday,Evening,MAROONDAH,Clear,0.007438122515282354,0.006446372846578039
Tuesday,Evening,MAROONDAH,Not clear,0.0117471038344804,0.0058735519172402
Tuesday,Evening,MELBOURNE,Clear,0.027768990723720785,0.02380199204890353
Tuesday,Evening,MELBOURNE,Not clear,0.0411148634206814,0.035241311503441196
Tuesday,Evening,MELTON,Clear,0.010413371521395294,0.009917496687043137
Tuesday,Evening,MELTON,Not clear,0.0234942076689608,0.0234942076689608
Tuesday,Evening,MILDURA,Clear,0.003966998674817255,0.003966998674817255
Tuesday,Evening,MITCHELL,Clear,0.0024793741717607843,0.0019834993374086276
Tuesday,Evening,MITCHELL,Not clear,0.0117471038344804,0.0058735519172402
Tuesday,Evening,MOIRA,Clear,0.0019834993374086276,0.0009917496687043138
Tuesday,Evening,MONASH,Clear,0.01438037019621255,0.013388620527508237
Tuesday,Evening,MONASH,Not clear,0.035241311503441196,0.029367759586200998
Tuesday,Evening,MOONEE VALLEY,Clear,0.008429872183986666,0.00793399734963451
Tuesday,Evening,MOONEE VALLEY,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,MOORABOOL,Clear,0.0014876245030564707,0.0004958748343521569
Tuesday,Evening,MORELAND,Clear,0.015372119864916864,0.013884495361860393
Tuesday,Evening,MORELAND,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,MORNINGTON PENINSULA,Clear,0.010413371521395294,0.009917496687043137
Tuesday,Evening,MORNINGTON PENINSULA,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,MOUNT ALEXANDER,Clear,0.0029752490061129414,0.0024793741717607843
Tuesday,Evening,MOYNE,Clear,0.0019834993374086276,0.0019834993374086276
Tuesday,Evening,MURRINDINDI,Clear,0.0024793741717607843,0.0019834993374086276
Tuesday,Evening,MURRINDINDI,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,NILLUMBIK,Clear,0.004462873509169412,0.003471123840465098
Tuesday,Evening,NILLUMBIK,Not clear,0.0117471038344804,0.0
Tuesday,Evening,NORTHERN GRAMPIANS,Clear,0.0009917496687043138,0.0009917496687043138
Tuesday,Evening,PORT PHILLIP,Clear,0.012396870858803921,0.009421621852690982
Tuesday,Evening,PYRENEES,Clear,0.0004958748343521569,0.0
Tuesday,Evening,SHEPPARTON,Clear,0.004462873509169412,0.003966998674817255
Tuesday,Evening,SHEPPARTON,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,SOUTH GIPPSLAND,Clear,0.0009917496687043138,0.0009917496687043138
Tuesday,Evening,SOUTH GIPPSLAND,Not clear,0.017620655751720598,0.017620655751720598
Tuesday,Evening,SOUTHERN GRAMPIANS,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,STONNINGTON,Clear,0.00793399734963451,0.006446372846578039
Tuesday,Evening,STONNINGTON,Not clear,0.029367759586200998,0.0058735519172402
Tuesday,Evening,STRATHBOGIE,Clear,0.0009917496687043138,0.0009917496687043138
Tuesday,Evening,SURF COAST,Clear,0.0009917496687043138,0.0009917496687043138
Tuesday,Evening,SURF COAST,Not clear,0.0058735519172402,0.0058735519172402
Tuesday,Evening,SWAN HILL,Clear,0.0014876245030564707,0.0014876245030564707
Tuesday,Evening,TOWONG,Clear,0.0004958748343521569,0.0004958748343521569
Tuesday,Evening,WANGARATTA,Clear,0.0024793741717607843,0.0024793741717607843
Tuesday,Evening,WARRNAMBOOL,Clear,0.003471123840465098,0.0029752490061129414
Tuesday,Evening,WELLINGTON,Clear,0.0029752490061129414,0.0024793741717607843
Tuesday,Evening,WELLINGTON,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,WHITEHORSE,Clear,0.008925747018338825,0.008429872183986666
Tuesday,Evening,WHITEHORSE,Not clear,0.0117471038344804,0.0058735519172402
Tuesday,Evening,WHITTLESEA,Clear,0.01586799469926902,0.013884495361860393
Tuesday,Evening,WHITTLESEA,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,WODONGA,Clear,0.0024793741717607843,0.0024793741717607843
Tuesday,Evening,WODONGA,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,WYNDHAM,Clear,0.009917496687043137,0.007438122515282354
Tuesday,Evening,WYNDHAM,Not clear,0.0117471038344804,0.0117471038344804
Tuesday,Evening,YARRA,Clear,0.01438037019621255,0.008429872183986666
Tuesday,Evening,YARRA,Not clear,0.035241311503441196,0.0234942076689608
Tuesday,Evening,YARRA RANGES,Clear,0.01438037019621255,0.013884495361860393
Tuesday,Evening,YARRA RANGES,Not clear,0.058735519172401995,0.058735519172401995
Tuesday,Evening,YARRIAMBIACK,Clear,0.0009917496687043138,0.0009917496687043138
Tuesday,Morning,(LAKE MOUNTAIN),Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,ALPINE,Clear,0.004186443964124401,0.0027909626427496006
Tuesday,Morning,ARARAT,Clear,0.0027909626427496006,0.0013954813213748003
Tuesday,Morning,BALLARAT,Clear,0.055819252854992014,0.04605088360536841
Tuesday,Morning,BALLARAT,Not clear,0.04476550887195801,0.03979156344174045
Tuesday,Morning,BANYULE,Clear,0.05163280889086761,0.04046895831986921
Tuesday,Morning,BANYULE,Not clear,0.02984367258130534,0.019895781720870226
Tuesday,Morning,BASS COAST,Clear,0.008372887928248801,0.006977406606874002
Tuesday,Morning,BASS COAST,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,BAW BAW,Clear,0.023723182463371607,0.016745775856497603
Tuesday,Morning,BAW BAW,Not clear,0.024869727151087782,0.01492183629065267
Tuesday,Morning,BAYSIDE,Clear,0.04325992096261881,0.03767799567711961
Tuesday,Morning,BAYSIDE,Not clear,0.009947890860435113,0.009947890860435113
Tuesday,Morning,BENALLA,Clear,0.012559331892373203,0.008372887928248801
Tuesday,Morning,BENDIGO,Clear,0.04605088360536841,0.03907347699849441
Tuesday,Morning,BENDIGO,Not clear,0.01492183629065267,0.009947890860435113
Tuesday,Morning,BOROONDARA,Clear,0.05721473417636681,0.04605088360536841
Tuesday,Morning,BOROONDARA,Not clear,0.02984367258130534,0.024869727151087782
Tuesday,Morning,BRIMBANK,Clear,0.06419214078324081,0.054423771533617216
Tuesday,Morning,BRIMBANK,Not clear,0.02984367258130534,0.01492183629065267
Tuesday,Morning,CAMPASPE,Clear,0.016745775856497603,0.008372887928248801
Tuesday,Morning,CARDINIA,Clear,0.03628251435574481,0.03488703303437001
Tuesday,Morning,CARDINIA,Not clear,0.019895781720870226,0.019895781720870226
Tuesday,Morning,CASEY,Clear,0.08651984192523762,0.06558762210461562
Tuesday,Morning,CASEY,Not clear,0.03979156344174045,0.03979156344174045
Tuesday,Morning,CENTRAL GOLDFIELDS,Clear,0.004186443964124401,0.004186443964124401
Tuesday,Morning,COLAC OTWAY,Clear,0.015350294535122804,0.009768369249623602
Tuesday,Morning,COLAC OTWAY,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,CORANGAMITE,Clear,0.009768369249623602,0.006977406606874002
Tuesday,Morning,CORANGAMITE,Not clear,0.0049739454302175565,0.0
Tuesday,Morning,DANDENONG,Clear,0.09768369249623603,0.08093791663973841
Tuesday,Morning,DANDENONG,Not clear,0.034817618011522895,0.034817618011522895
Tuesday,Morning,DAREBIN,Clear,0.05721473417636681,0.048841846248118014
Tuesday,Morning,DAREBIN,Not clear,0.024869727151087782,0.019895781720870226
Tuesday,Morning,EAST GIPPSLAND,Clear,0.020932219820622006,0.018141257177872405
Tuesday,Morning,EAST GIPPSLAND,Not clear,0.009947890860435113,0.009947890860435113
Tuesday,Morning,FRANKSTON,Clear,0.055819252854992014,0.048841846248118014
Tuesday,Morning,FRANKSTON,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,GANNAWARRA,Clear,0.0013954813213748003,0.0013954813213748003
Tuesday,Morning,GEELONG,Clear,0.09210176721073682,0.06837858474736522
Tuesday,Morning,GEELONG,Not clear,0.04476550887195801,0.03979156344174045
Tuesday,Morning,GLEN EIRA,Clear,0.06000569681911642,0.05023732756949281
Tuesday,Morning,GLEN EIRA,Not clear,0.02984367258130534,0.02984367258130534
Tuesday,Morning,GLENELG,Clear,0.005581925285499201,0.005581925285499201
Tuesday,Morning,GLENELG,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,GOLDEN PLAINS,Clear,0.009768369249623602,0.008372887928248801
Tuesday,Morning,GOLDEN PLAINS,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,HEPBURN,Clear,0.008372887928248801,0.005581925285499201
Tuesday,Morning,HEPBURN,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,HINDMARSH,Clear,0.0013954813213748003,0.0013954813213748003
Tuesday,Morning,HOBSONS BAY,Clear,0.023723182463371607,0.015350294535122804
Tuesday,Morning,HOBSONS BAY,Not clear,0.024869727151087782,0.01492183629065267
Tuesday,Morning,HORSHAM,Clear,0.008372887928248801,0.005581925285499201
Tuesday,Morning,HORSHAM,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,HUME,Clear,0.07396051003286441,0.06837858474736522
Tuesday,Morning,HUME,Not clear,0.02984367258130534,0.01492183629065267
Tuesday,Morning,INDIGO,Clear,0.008372887928248801,0.008372887928248801
Tuesday,Morning,KINGSTON,Clear,0.06000569681911642,0.048841846248118014
Tuesday,Morning,KINGSTON,Not clear,0.01492183629065267,0.01492183629065267
Tuesday,Morning,KNOX,Clear,0.06000569681911642,0.04186443964124401
Tuesday,Morning,KNOX,Not clear,0.03979156344174045,0.02984367258130534
Tuesday,Morning,LATROBE,Clear,0.023723182463371607,0.022327701141996805
Tuesday,Morning,LATROBE,Not clear,0.02984367258130534,0.02984367258130534
Tuesday,Morning,LODDON,Clear,0.0027909626427496006,0.0027909626427496006
Tuesday,Morning,MACEDON RANGES,Clear,0.015350294535122804,0.009768369249623602
Tuesday,Morning,MACEDON RANGES,Not clear,0.019895781720870226,0.019895781720870226
Tuesday,Morning,MANNINGHAM,Clear,0.03767799567711961,0.03070058907024561
Tuesday,Morning,MANNINGHAM,Not clear,0.02984367258130534,0.024869727151087782
Tuesday,Morning,MANSFIELD,Clear,0.004186443964124401,0.0013954813213748003
Tuesday,Morning,MARIBYRNONG,Clear,0.029305107748870806,0.023723182463371607
Tuesday,Morning,MARIBYRNONG,Not clear,0.01492183629065267,0.009947890860435113
Tuesday,Morning,MAROONDAH,Clear,0.03767799567711961,0.03209607039162041
Tuesday,Morning,MAROONDAH,Not clear,0.01492183629065267,0.01492183629065267
Tuesday,Morning,MELBOURNE,Clear,0.13536168817335564,0.08791532324661243
Tuesday,Morning,MELBOURNE,Not clear,0.04476550887195801,0.034817618011522895
Tuesday,Morning,MELTON,Clear,0.033491551712995206,0.03070058907024561
Tuesday,Morning,MELTON,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,MILDURA,Clear,0.019536738499247204,0.018141257177872405
Tuesday,Morning,MILDURA,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,MITCHELL,Clear,0.013954813213748004,0.012559331892373203
Tuesday,Morning,MITCHELL,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,MOIRA,Clear,0.009768369249623602,0.009768369249623602
Tuesday,Morning,MOIRA,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,MONASH,Clear,0.07675147267561402,0.055819252854992014
Tuesday,Morning,MONASH,Not clear,0.049739454302175565,0.03979156344174045
Tuesday,Morning,MOONEE VALLEY,Clear,0.04325992096261881,0.03907347699849441
Tuesday,Morning,MOONEE VALLEY,Not clear,0.024869727151087782,0.019895781720870226
Tuesday,Morning,MOORABOOL,Clear,0.023723182463371607,0.019536738499247204
Tuesday,Morning,MOORABOOL,Not clear,0.01492183629065267,0.0049739454302175565
Tuesday,Morning,MORELAND,Clear,0.047446364926743215,0.03628251435574481
Tuesday,Morning,MORELAND,Not clear,0.019895781720870226,0.019895781720870226
Tuesday,Morning,MORNINGTON PENINSULA,Clear,0.04465540228399361,0.03628251435574481
Tuesday,Morning,MORNINGTON PENINSULA,Not clear,0.009947890860435113,0.009947890860435113
Tuesday,Morning,MOUNT ALEXANDER,Clear,0.008372887928248801,0.008372887928248801
Tuesday,Morning,MOUNT ALEXANDER,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,MOYNE,Clear,0.006977406606874002,0.005581925285499201
Tuesday,Morning,MURRINDINDI,Clear,0.019536738499247204,0.015350294535122804
Tuesday,Morning,MURRINDINDI,Not clear,0.01492183629065267,0.009947890860435113
Tuesday,Morning,NILLUMBIK,Clear,0.012559331892373203,0.009768369249623602
Tuesday,Morning,NILLUMBIK,Not clear,0.019895781720870226,0.01492183629065267
Tuesday,Morning,NORTHERN GRAMPIANS,Clear,0.009768369249623602,0.008372887928248801
Tuesday,Morning,NORTHERN GRAMPIANS,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Morning,PORT PHILLIP,Clear,0.048841846248118014,0.033491551712995206
Tuesday,Morning,PORT PHILLIP,Not clear,0.024869727151087782,0.01492183629065267
Tuesday,Morning,PYRENEES,Clear,0.0027909626427496006,0.0013954813213748003
Tuesday,Morning,PYRENEES,Not clear,0.0049739454302175565,0.0
Tuesday,Morning,SHEPPARTON,Clear,0.025118663784746406,0.022327701141996805
Tuesday,Morning,SHEPPARTON,Not clear,0.009947890860435113,0.009947890860435113
Tuesday,Morning,SOUTH GIPPSLAND,Clear,0.013954813213748004,0.012559331892373203
Tuesday,Morning,SOUTH GIPPSLAND,Not clear,0.01492183629065267,0.01492183629065267
Tuesday,Morning,SOUTHERN GRAMPIANS,Clear,0.006977406606874002,0.004186443964124401
Tuesday,Morning,SOUTHERN GRAMPIANS,Not clear,0.009947890860435113,0.009947890860435113
Tuesday,Morning,STONNINGTON,Clear,0.04605088360536841,0.03070058907024561
Tuesday,Morning,STONNINGTON,Not clear,0.03979156344174045,0.034817618011522895
Tuesday,Morning,STRATHBOGIE,Clear,0.0013954813213748003,0.0013954813213748003
Tuesday,Morning,SURF COAST,Clear,0.013954813213748004,0.011163850570998403
Tuesday,Morning,SWAN HILL,Clear,0.012559331892373203,0.011163850570998403
Tuesday,Morning,TOWONG,Clear,0.0027909626427496006,0.0027909626427496006
Tuesday,Morning,WANGARATTA,Clear,0.009768369249623602,0.009768369249623602
Tuesday,Morning,WANGARATTA,Not clear,0.01492183629065267,0.01492183629065267
Tuesday,Morning,WARRNAMBOOL,Clear,0.016745775856497603,0.015350294535122804
Tuesday,Morning,WELLINGTON,Clear,0.020932219820622006,0.013954813213748004
Tuesday,Morning,WELLINGTON,Not clear,0.02984367258130534,0.024869727151087782
Tuesday,Morning,WHITEHORSE,Clear,0.06140117814049122,0.04186443964124401
Tuesday,Morning,WHITEHORSE,Not clear,0.024869727151087782,0.009947890860435113
Tuesday,Morning,WHITTLESEA,Clear,0.06698310342599041,0.054423771533617216
Tuesday,Morning,WHITTLESEA,Not clear,0.024869727151087782,0.019895781720870226
Tuesday,Morning,WODONGA,Clear,0.012559331892373203,0.008372887928248801
Tuesday,Morning,WODONGA,Not clear,0.009947890860435113,0.009947890860435113
Tuesday,Morning,WYNDHAM,Clear,0.047446364926743215,0.04046895831986921
Tuesday,Morning,WYNDHAM,Not clear,0.024869727151087782,0.024869727151087782
Tuesday,Morning,YARRA,Clear,0.05023732756949281,0.03907347699849441
Tuesday,Morning,YARRA,Not clear,0.024869727151087782,0.01492183629065267
Tuesday,Morning,YARRA RANGES,Clear,0.047446364926743215,0.03628251435574481
Tuesday,Morning,YARRA RANGES,Not clear,0.049739454302175565,0.03979156344174045
Tuesday,Morning,YARRIAMBIACK,Clear,0.0027909626427496006,0.0027909626427496006
Tuesday,Morning,YARRIAMBIACK,Not clear,0.0049739454302175565,0.0049739454302175565
Tuesday,Night,ALPINE,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,BALLARAT,Clear,0.005087793492402207,0.005087793492402207
Tuesday,Night,BANYULE,Clear,0.003815845119301655,0.003815845119301655
Tuesday,Night,BASS COAST,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,BAW BAW,Clear,0.005087793492402207,0.003815845119301655
Tuesday,Night,BAW BAW,Not clear,0.01019495675698361,0.005097478378491805
Tuesday,Night,BAYSIDE,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,BENDIGO,Clear,0.008903638611703861,0.008903638611703861
Tuesday,Night,BENDIGO,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,BOROONDARA,Clear,0.00763169023860331,0.00763169023860331
Tuesday,Night,BOROONDARA,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,BRIMBANK,Clear,0.01526338047720662,0.01526338047720662
Tuesday,Night,BULOKE,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,CARDINIA,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,CASEY,Clear,0.01653532885030717,0.01526338047720662
Tuesday,Night,CASEY,Not clear,0.015292435135475416,0.015292435135475416
Tuesday,Night,CENTRAL GOLDFIELDS,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,COLAC OTWAY,Clear,0.0012719483731005517,0.0
Tuesday,Night,DANDENONG,Clear,0.012719483731005517,0.008903638611703861
Tuesday,Night,DANDENONG,Not clear,0.01019495675698361,0.005097478378491805
Tuesday,Night,DAREBIN,Clear,0.00763169023860331,0.00763169023860331
Tuesday,Night,EAST GIPPSLAND,Clear,0.005087793492402207,0.005087793492402207
Tuesday,Night,EAST GIPPSLAND,Not clear,0.01019495675698361,0.01019495675698361
Tuesday,Night,FRANKSTON,Clear,0.00763169023860331,0.00763169023860331
Tuesday,Night,GANNAWARRA,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,GEELONG,Clear,0.01526338047720662,0.013991432104106067
Tuesday,Night,GEELONG,Not clear,0.02038991351396722,0.015292435135475416
Tuesday,Night,GLEN EIRA,Clear,0.003815845119301655,0.003815845119301655
Tuesday,Night,GLENELG,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,GLENELG,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,GOLDEN PLAINS,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,HEPBURN,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,HEPBURN,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,HINDMARSH,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,HOBSONS BAY,Clear,0.005087793492402207,0.005087793492402207
Tuesday,Night,HUME,Clear,0.013991432104106067,0.011447535357904964
Tuesday,Night,HUME,Not clear,0.01019495675698361,0.005097478378491805
Tuesday,Night,INDIGO,Clear,0.005087793492402207,0.005087793492402207
Tuesday,Night,INDIGO,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,KINGSTON,Clear,0.005087793492402207,0.003815845119301655
Tuesday,Night,KNOX,Clear,0.010175586984804414,0.010175586984804414
Tuesday,Night,KNOX,Not clear,0.02038991351396722,0.015292435135475416
Tuesday,Night,LATROBE,Not clear,0.005097478378491805,0.0
Tuesday,Night,LODDON,Clear,0.0012719483731005517,0.0
Tuesday,Night,MACEDON RANGES,Clear,0.005087793492402207,0.005087793492402207
Tuesday,Night,MACEDON RANGES,Not clear,0.01019495675698361,0.005097478378491805
Tuesday,Night,MANNINGHAM,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,MANNINGHAM,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,MARIBYRNONG,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,MAROONDAH,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,MELBOURNE,Clear,0.019079225596508275,0.01653532885030717
Tuesday,Night,MELBOURNE,Not clear,0.01019495675698361,0.01019495675698361
Tuesday,Night,MELTON,Clear,0.006359741865502758,0.006359741865502758
Tuesday,Night,MELTON,Not clear,0.01019495675698361,0.01019495675698361
Tuesday,Night,MILDURA,Clear,0.00763169023860331,0.006359741865502758
Tuesday,Night,MITCHELL,Clear,0.0012719483731005517,0.0
Tuesday,Night,MITCHELL,Not clear,0.015292435135475416,0.015292435135475416
Tuesday,Night,MOIRA,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,MONASH,Clear,0.006359741865502758,0.006359741865502758
Tuesday,Night,MONASH,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,MOONEE VALLEY,Clear,0.011447535357904964,0.011447535357904964
Tuesday,Night,MOONEE VALLEY,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,MORELAND,Clear,0.008903638611703861,0.00763169023860331
Tuesday,Night,MORELAND,Not clear,0.01019495675698361,0.0
Tuesday,Night,MORNINGTON PENINSULA,Clear,0.00763169023860331,0.00763169023860331
Tuesday,Night,MORNINGTON PENINSULA,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,MOYNE,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,MURRINDINDI,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,NILLUMBIK,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,NILLUMBIK,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,PORT PHILLIP,Clear,0.005087793492402207,0.005087793492402207
Tuesday,Night,SHEPPARTON,Clear,0.003815845119301655,0.003815845119301655
Tuesday,Night,SHEPPARTON,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,SOUTH GIPPSLAND,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,STONNINGTON,Clear,0.008903638611703861,0.00763169023860331
Tuesday,Night,STRATHBOGIE,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,TOWONG,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,WANGARATTA,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,WARRNAMBOOL,Clear,0.0025438967462011034,0.0012719483731005517
Tuesday,Night,WELLINGTON,Clear,0.003815845119301655,0.003815845119301655
Tuesday,Night,WEST WIMMERA,Clear,0.0012719483731005517,0.0012719483731005517
Tuesday,Night,WHITEHORSE,Clear,0.008903638611703861,0.008903638611703861
Tuesday,Night,WHITEHORSE,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,WHITTLESEA,Clear,0.012719483731005517,0.012719483731005517
Tuesday,Night,WHITTLESEA,Not clear,0.015292435135475416,0.015292435135475416
Tuesday,Night,WODONGA,Clear,0.0025438967462011034,0.0025438967462011034
Tuesday,Night,WODONGA,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,WYNDHAM,Clear,0.008903638611703861,0.008903638611703861
Tuesday,Night,WYNDHAM,Not clear,0.005097478378491805,0.0
Tuesday,Night,YARRA,Clear,0.006359741865502758,0.006359741865502758
Tuesday,Night,YARRA,Not clear,0.005097478378491805,0.005097478378491805
Tuesday,Night,YARRA RANGES,Clear,0.003815845119301655,0.003815845119301655
Tuesday,Night,YARRA RANGES,Not clear,0.01019495675698361,0.01019495675698361
Wednesday,Afternoon,(LAKE MOUNTAIN),Clear,0.0006758729575119221,0.0
Wednesday,Afternoon,(MOUNT HOTHAM),Clear,0.0006758729575119221,0.0
Wednesday,Afternoon,ALPINE,Clear,0.0054069836600953766,0.00337936478755961
Wednesday,Afternoon,ARARAT,Clear,0.0013517459150238441,0.0013517459150238441
Wednesday,Afternoon,BALLARAT,Clear,0.01960031576784574,0.014193332107750362
Wednesday,Afternoon,BALLARAT,Not clear,0.051241984146723915,0.0341613227644826
Wednesday,Afternoon,BANYULE,Clear,0.021627934640381506,0.018248569852821896
Wednesday,Afternoon,BANYULE,Not clear,0.01138710758816087,0.005693553794080435
Wednesday,Afternoon,BASS COAST,Clear,0.010813967320190753,0.010138094362678832
Wednesday,Afternoon,BASS COAST,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,BAW BAW,Clear,0.011489840277702675,0.006082856617607299
Wednesday,Afternoon,BAW BAW,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,BAYSIDE,Clear,0.02297968055540535,0.01960031576784574
Wednesday,Afternoon,BAYSIDE,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,BENALLA,Clear,0.0054069836600953766,0.0054069836600953766
Wednesday,Afternoon,BENALLA,Not clear,0.005693553794080435,0.005693553794080435
Wednesday,Afternoon,BENDIGO,Clear,0.0398765044932034,0.032441901960572256
Wednesday,Afternoon,BENDIGO,Not clear,0.028467768970402173,0.028467768970402173
Wednesday,Afternoon,BOROONDARA,Clear,0.030414283088036495,0.02635904534296496
Wednesday,Afternoon,BOROONDARA,Not clear,0.0170806613822413,0.01138710758816087
Wednesday,Afternoon,BRIMBANK,Clear,0.0459593611108107,0.037173012663155716
Wednesday,Afternoon,BRIMBANK,Not clear,0.03985487655856304,0.03985487655856304
Wednesday,Afternoon,BULOKE,Clear,0.0013517459150238441,0.0013517459150238441
Wednesday,Afternoon,BULOKE,Not clear,0.01138710758816087,0.01138710758816087
Wednesday,Afternoon,CAMPASPE,Clear,0.011489840277702675,0.009462221405166909
